BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,YEAR
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3083,12,,F9,N/A BOERUM STREET,,11206,0,1,1,495,495,1950,4,F9,0,4/19/2024,2024
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3100,15,,F4,194-200 SEIGEL STREET,,11206,0,1,1,17500,17500,2001,4,F4,12000000,12/13/2024,2024
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3100,45,,F4,252 SEIGEL STREET,,11206,0,2,2,3400,4000,1931,4,F4,4650000,12/20/2024,2024
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3102,6,,F5,48 BOGART STREET,,11206,0,1,1,2500,1375,1931,4,F5,3750000,7/17/2024,2024
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3102,7,,F1,50 BOGART STREET,,11206,0,1,1,2500,2000,1995,4,F1,3750000,7/17/2024,2024
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3102,8,,F9,52 BOGART STREET,,11206,0,1,1,2500,2500,,4,F9,3750000,7/17/2024,2024
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3102,9,,F9,54 BOGART STREET,,11206,0,1,1,2500,2500,1904,4,F9,3750000,7/17/2024,2024
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3102,21,,F4,45 MORGAN AVENUE,,11237,0,1,1,5000,10000,1931,4,F4,3250000,4/15/2024,2024
3,WILLIAMSBURG-EAST,27 FACTORIES,4,3109,61,,F9,199 VARET STREET,,11206,2,1,3,2500,3783,1931,4,F9,3255000,8/15/2024,2024
3,WILLIAMSBURG-EAST,28 COMMERCIAL CONDOS,4,2265,1002,,R5,"352 WALLABOUT STREET, C1",C1,11206,,1,1,,,2022,4,R5,0,11/7/2024,2024
3,WILLIAMSBURG-EAST,28 COMMERCIAL CONDOS,4,2265,1102,,R5,"342 WALLABOUT STREET, C1",C1,11206,,1,1,,,2022,4,R5,0,11/7/2024,2024
3,WILLIAMSBURG-EAST,28 COMMERCIAL CONDOS,4,2265,1202,,R5,"330 WALLABOUT STREET, C1",C1,11206,,1,1,,,2022,4,R5,0,11/7/2024,2024
3,WILLIAMSBURG-EAST,28 COMMERCIAL CONDOS,4,2265,1302,,R5,"322 WALLABOUT STREET, C1",C1,11206,,1,1,,,2022,4,R5,0,11/7/2024,2024
3,WILLIAMSBURG-EAST,28 COMMERCIAL CONDOS,4,2742,1160,,R5,"88 WITHERS, C2",C2,11211,,1,1,,,2018,4,R5,1125000,3/21/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,2274,14,,G7,130 THROOP AVENUE,,11206,0,0,0,1345,0,,4,G7,1,5/30/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,2734,2,,G7,402 MANHATTAN AVENUE,,11222,2,0,2,5000,0,,4,G7,4180000,1/2/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,2885,1,,G7,89 MASPETH AVENUE,,11211,0,0,0,51874,0,,4,G7,1,6/27/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,2951,1,,G7,190 VARICK AVENUE,,11237,0,0,0,16200,0,,4,G7,0,3/7/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3040,12,,G7,N/A SCHOLES STREET,,11206,0,0,0,2500,0,,4,G7,650000,12/26/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3073,90,,G1,239 BOERUM STREET,,11206,0,1,1,1682,1675,1920,4,G1,775000,12/5/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3102,17,,G7,N/A GRATTAN STREET,,11206,0,0,0,5000,0,,4,G7,1300000,8/1/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3109,59,,G7,201 VARET STREET,,11206,0,0,0,5200,0,,4,G7,2000000,9/25/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3109,63,,G7,N/A VARET STREET,,11206,0,0,0,4050,0,,4,G7,3255000,8/15/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3109,65,,G2,N/A VARET STREET,,11206,0,1,1,2500,1400,1899,4,G2,2000000,7/16/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3109,66,,G2,187 VARET STREET,,11206,0,1,1,5000,2688,1988,4,G2,2000000,7/16/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3124,23,,G7,969 FLUSHING AVENUE,,11206,0,0,0,1981,0,,4,G7,0,2/14/2024,2024
3,WILLIAMSBURG-EAST,29 COMMERCIAL GARAGES,4,3124,24,,G7,967 FLUSHING AVENUE,,11206,0,0,0,2050,0,,4,G7,0,2/14/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2735,35,,E9,183 FROST STREET,,11211,0,1,1,1983,1875,1985,4,E9,0,8/14/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2740,32,,E1,193 WITHERS STREET,,11211,0,3,3,3210,3200,1950,4,E1,2700000,9/5/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2744,28,,E1,149 JACKSON STREET,,11211,0,1,1,2150,1875,1949,4,E1,0,7/31/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2749,3,,E1,354 MANHATTAN AVENUE,,11211,0,1,1,4157,4157,1930,4,E1,0,1/16/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2761,18,,E9,546 METROPOLITAN AVENUE,,11211,0,1,1,3052,3034,1930,4,E9,3000000,11/20/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2869,26,,E1,413-415 VANDERVOORT AVENUE,,11222,0,2,2,5146,10000,1920,4,E1,3650000,3/6/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2924,16,,E9,961 GRAND STREET,,11211,0,1,1,12333,7244,1900,4,E9,0,7/15/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2945,10,,E9,222 VARICK AVENUE,,11237,0,1,1,7465,14930,1951,4,E9,4580000,2/7/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2951,45,,E9,213 MEADOW STREET,,11237,0,1,1,23800,2000,1920,4,E9,0,3/7/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2992,4,,E1,7 KNICKERBOCKER AVENUE,,11237,0,1,1,10000,9974,1931,4,E1,7000000,7/10/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,2992,4,,E1,7-13 KNICKERBOCKER AVENUE,,11237,0,1,1,10000,9974,1931,4,E1,0,8/16/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,3046,28,,E9,266 SCHOLES STREET,,11206,0,1,1,5000,1200,1920,4,E9,4500000,7/25/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,3046,30,,E9,270 SCHOLES STREET,,11206,0,1,1,2500,3500,1920,4,E9,4500000,7/25/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,3046,38,,E1,273 MESEROLE STREET,,11206,0,1,1,5000,6250,1920,4,E1,2315000,12/19/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,3075,33,,E9,17 INGRAHAM STREET,,11206,1,2,3,2500,6510,2002,4,E9,2300000,1/18/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,3100,41,,E9,246 SEIGEL STREET,,11206,0,1,1,8550,10000,1989,4,E9,7800000,8/8/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,3102,15,,E1,18 GRATTAN STREET,,11206,0,1,1,2500,2500,1925,4,E1,1300000,11/21/2024,2024
3,WILLIAMSBURG-EAST,30 WAREHOUSES,4,3109,10,,E1,170 MOORE STREET,,11206,0,1,1,1221,3296,1899,4,E1,1025000,10/2/2024,2024
3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,4,2736,14,,V1,22 FROST STREET,,11211,0,0,0,4688,0,,4,V1,4200000,8/1/2024,2024
3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,4,3064,9,,V1,244 MONTROSE AVENUE,,11206,0,0,0,2500,0,,4,V1,1255180,2/21/2024,2024
3,WILLIAMSBURG-EAST,31 COMMERCIAL VACANT LAND,4,3109,64,,V1,N/A VARET STREET,,11206,0,0,0,2500,0,,4,V1,3255000,8/15/2024,2024
3,WILLIAMSBURG-EAST,37 RELIGIOUS FACILITIES,4,2250,4,,M9,161 HARRISON AVENUE,,11206,0,1,1,5000,10000,1931,4,M9,2981174,11/6/2024,2024
3,WILLIAMSBURG-EAST,37 RELIGIOUS FACILITIES,4,3032,18,,M1,157 LEONARD STREET,,11206,0,0,0,3750,4560,1930,4,M1,4000000,2/26/2024,2024
3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,4,2951,5,,Z9,208 VARICK AVENUE,,11237,0,0,0,16200,0,,4,Z9,0,3/7/2024,2024
3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,4,3032,17,,Z9,74 STAGG STREET,,11206,0,0,0,1250,0,,4,Z9,4000000,2/26/2024,2024
3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,4,3046,31,,Z9,274 SCHOLES STREET,,11206,0,0,0,7500,0,,4,Z9,4500000,7/25/2024,2024
3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,4,3064,3,,Z9,247 BUSHWICK AVENUE,,11206,0,0,0,1375,0,,4,Z9,1090000,11/12/2024,2024
3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,4,3101,25,,Z9,263 MOORE STREET,,11206,0,0,0,7185,0,,4,Z9,0,9/20/2024,2024
3,WILLIAMSBURG-EAST,41 TAX CLASS 4 - OTHER,4,3109,62,,Z9,197 VARET STREET,,11206,0,0,0,3450,0,,4,Z9,3255000,8/15/2024,2024
3,WILLIAMSBURG-EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,2883,1101,,RA,"188 WOODPOINT ROAD, CA",CA,11211,,1,1,,,2011,4,RA,520000,12/10/2024,2024
3,WILLIAMSBURG-EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,2883,1102,,RA,"188 WOODPOINT ROAD, 1A",1A,11211,,1,1,,,2011,4,RA,520000,12/10/2024,2024
3,WILLIAMSBURG-EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,3049,1401,,RA,"29 MONTROSE AVENUE, CF",CF,11206,,1,1,,,2008,4,RA,220000,12/18/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2265,1001,,RG,"352 WALLABOUT STREET, P1",P1,11206,,1,1,,,2022,4,RG,0,11/7/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,2,2265,1014,,R4,"352 WALLABOUT STREET, 6F",6F,11206,,1,1,,,2022,4,RG,1550000,12/18/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,2,2265,1032,,R4,"352 WALLABOUT STREET, G3",G3,11206,,1,1,,,2022,4,RG,7642350,12/5/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2265,1101,,RG,"342 WALLABOUT STREET, P1",P1,11206,,1,1,,,2022,4,RG,0,11/7/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,2,2265,1107,,R4,"342 WALLABOUT STREET, 4E",4E,11206,,1,1,,,2022,4,RG,1247356,12/23/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,2,2265,1114,,R4,"342 WALLABOUT STREET, 5E",5E,11206,,1,1,,,2022,4,RG,1200000,12/24/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,2,2265,1131,,R4,"342 WALLABOUT STREET, 7B",7B,11206,,1,1,,,2022,4,RG,1250000,12/31/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2265,1201,,RG,"330 WALLABOUT STREET, P1",P1,11206,,1,1,,,2022,4,RG,0,11/7/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2265,1301,,RG,"322 WALLABOUT STREET, P1",P1,11206,,1,1,,,2022,4,RG,0,11/7/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2741,1015,,RP,"538 UNION AVENUE, P2",P2,11211,,1,1,,,2013,4,RP,1030000,10/10/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2741,1117,,RG,"526 UNION AVENUE, P9",P9,11211,,1,1,,,2020,4,RG,1792120,4/12/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2741,1122,,RG,"526 UNION AVENUE, P14",P14,11211,,1,1,,,2020,4,RG,60840,6/18/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2741,1126,,RG,"526 UNION AVENUE, P18",P18,11211,,1,1,,,2020,4,RG,1888854,5/10/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2749,1314,,RP,"139 SKILLMAN AVENUE, P-14",P-14,11211,,1,1,,,2009,4,RP,735000,9/30/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2764,1172,,RG,"710 METROPOLITAN, P2",P2,11211,,1,1,,,1930,4,RG,1855000,3/15/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2764,1180,,RG,"710 METROPOLITAN AVENUE, P10",P10,11211,,1,1,,,1930,4,RG,2379250,3/22/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2764,1181,,RG,"710 METROPOLITAN AVENUE, P11",P11,11211,,1,1,,,1930,4,RG,1729243,8/23/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2773,1247,,RG,"1 POWERS STREET, P14",P14,11211,,1,1,,,1931,4,RG,60000,8/27/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,2875,1032,,RP,"246 WITHERS STREET, P7",P7,11211,,1,1,,,,4,RP,1175000,5/10/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,3032,1038,,RP,"390 LORIMER STREET, P10",P10,11206,,1,1,,,2006,4,RP,950000,2/23/2024,2024
3,WILLIAMSBURG-EAST,44 CONDO PARKING,4,3032,1040,,RP,"390 LORIMER STREET, P12",P12,11206,,1,1,,,2006,4,RP,840000,8/12/2024,2024
3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,4,2272,1201,,RS,"7 WHIPPLE STREET, 01",01,11206,,1,1,,,2018,4,RS,0,2/15/2024,2024
3,WILLIAMSBURG-EAST,47 CONDO NON-BUSINESS STORAGE,4,2741,1106,,RS,"526 UNION AVENUE, S6",S6,11211,,1,1,,,2020,4,RS,1746299,4/24/2024,2024
3,WILLIAMSBURG-EAST,48 CONDO TERRACES/GARDENS/CABANAS,4,2907,1196,,RT,"94 MASPETH AVENUE, 9",9,11211,,1,1,,,,4,RT,5200,5/16/2024,2024
3,WILLIAMSBURG-EAST,48 CONDO TERRACES/GARDENS/CABANAS,4,2907,1197,,RT,"94 MASPETH AVENUE, 10",10,11211,,1,1,,,,4,RT,1115000,9/18/2024,2024
3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,1,2300,18,,S1,577 UNION AVE,,11211,1,1,2,1716,1904,1920,1,S1,0,6/12/2024,2024
3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,1,2326,7,,S1,147 WYTHE AVENUE,,11249,1,1,2,1513,3005,1910,1,S1,5400000,4/16/2024,2024
3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,1,2329,30,,S1,104 ROEBLING ST,,11211,1,1,2,1100,3000,1899,1,S1,3300000,2/13/2024,2024
3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,1,2337,39,,A1,197 N 5TH STREET,,11211,1,0,1,1800,2040,1899,1,A1,2400000,11/4/2024,2024
3,WILLIAMSBURG-NORTH,01 ONE FAMILY DWELLINGS,1,2387,23,,S1,489 GRAND ST,,11211,1,1,2,2500,1942,1910,1,S1,3000000,4/18/2024,2024
3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,1,2329,21,,S2,88 ROEBLING STREET,,11211,2,1,3,1200,3200,1901,1,S2,3350000,7/24/2024,2024
3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,1,2331,49,,B3,273 NORTH 6TH STREET,,11211,2,0,2,2000,1536,1899,1,B3,2250000,11/8/2024,2024
3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,1,2367,1,,S2,667 DRIGGS AVENUE,,11211,2,1,3,2069,3000,1910,1,S2,0,3/18/2024,2024
3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,1,2378,5,,S2,229 KENT AVENUE,,11249,2,1,3,1860,2132,1910,1,S2,4300000,3/6/2024,2024
3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,1,2382,8,,B9,18 FILLMORE PLACE,,11211,2,0,2,1200,2400,1899,1,B9,5250000,3/12/2024,2024
3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,1,2383,29,,S2,297 GRAND STREET,,11211,2,1,3,2000,3000,1910,1,S2,0,7/12/2024,2024
3,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,1,2387,29,,S2,471 GRAND STREET,,11211,2,1,3,1781,2250,1910,1,S2,2535000,4/30/2024,2024
3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,1,2305,3,,C0,141 BEDFORD AVENUE,,11211,3,0,3,1460,1944,1910,1,C0,2565000,6/6/2024,2024
3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,1,2312,18,,C0,190 NORTH 9TH STREET,,11211,3,0,3,2500,1750,1910,1,C0,2750000,6/11/2024,2024
3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,1,2365,2,,C0,231 BERRY STREET,,11249,3,0,3,800,1800,1910,1,C0,2425000,9/19/2024,2024
3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,1,2379,36,,C0,103 GRAND STREET,,11249,3,0,3,1925,5497,1910,1,C0,3060000,10/10/2024,2024
3,WILLIAMSBURG-NORTH,03 THREE FAMILY DWELLINGS,1,2382,6,,C0,14 FILLMORE PLACE,,11211,3,0,3,1275,2400,1899,1,C0,3150000,12/20/2024,2024
3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,1C,2310,1001,,R6,"103 NORTH 8TH STREET, 1",1,11249,1,,1,,,1905,1,R6,2160000,6/24/2024,2024
3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,1C,2337,1101,,R6,"220 NORTH 6TH STREET, 1",1,11211,1,,1,,,1899,1,R6,3700000,7/3/2024,2024
3,WILLIAMSBURG-NORTH,04 TAX CLASS 1 CONDOS,1A,2359,1025,,R3,"209 BERRY STREET, 1",1,11249,1,,1,,,1991,1,R3,1100000,3/28/2024,2024
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,2B,2304,21,,C4,128 BEDFORD AVENUE,,11249,6,1,7,1960,5600,1900,2,C4,2500000,3/13/2024,2024
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,2B,2311,37,,C1,139 NORTH 8TH STREET,,11249,8,0,8,2500,5500,1910,2,C1,10,7/31/2024,2024
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,2317,10,,C2,60 NORTH 8TH STREET,,11249,6,0,6,2808,5617,1910,2,C2,1,7/29/2024,2024
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,2B,2318,12,,C4,110 NORTH 8TH STREET,,11249,8,0,8,2500,5500,1900,2,C4,0,2/1/2024,2024
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,2321,33,,C2,215 NORTH 7TH STREET,,11211,5,0,5,1875,3434,1998,2,C2,2725000,11/13/2024,2024
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,2B,2338,18,,C1,262 NORTH 6TH STREET,,11211,8,0,8,2500,6000,1910,2,C1,2525000,9/13/2024,2024
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,2B,2346,17,,C1,238-240 NORTH FIFTH STREET,,11211,8,0,8,2419,6232,1910,2,C1,6150000,3/28/2024,2024
3,WILLIAMSBURG-NORTH,07 RENTALS - WALKUP APARTMENTS,2A,2384,20,,C3,46 MARCY AVENUE,,11211,4,0,4,1318,3645,1910,2,C3,2600000,7/24/2024,2024
3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,2289,14,,D3,34 BERRY STREET,,11249,142,0,142,36000,149425,2008,2,D3,53000000,2/21/2024,2024
3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,2B,2367,3,,D7,661 DRIGGS AVENUE,,11211,8,1,9,3835,16187,2022,2,D7,0,2/6/2024,2024
3,WILLIAMSBURG-NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,2375,12,,D7,80 AINSLIE STREET,,11211,16,1,17,5908,18905,1994,2,D7,9687195,11/18/2024,2024
3,WILLIAMSBURG-NORTH,09 COOPS - WALKUP APARTMENTS,2C,2303,27,,C6,"111 NORTH 9TH STREET, 2L",,11249,,,,,,1910,2,C6,935000,12/4/2024,2024
3,WILLIAMSBURG-NORTH,09 COOPS - WALKUP APARTMENTS,2C,2303,28,,C6,"109 NORTH 9TH STREET, 2L",,11249,,,,,,1910,2,C6,485000,1/16/2024,2024
3,WILLIAMSBURG-NORTH,09 COOPS - WALKUP APARTMENTS,2C,2305,8,,C6,"131 BEDFORD AVENUE, 1",,11211,,,,,,1930,2,C6,772500,11/12/2024,2024
3,WILLIAMSBURG-NORTH,11 SPECIAL CONDO BILLING LOTS,2,2333,1002,,RR,"149 KENT AVENUE, 149A",149A,11249,164,0,164,0,129522,2014,2,RR,0,11/27/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2336,1202,,R2,"174 NORTH 6TH STREET, 2",2,11211,1,,1,,,1899,2,R2,1625000,10/9/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2336,1203,,R2,"174 NORTH 6TH STREET, 3A",3A,11211,1,,1,,,1899,2,R2,0,12/6/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2336,1203,,R2,"174 NORTH 6TH STREET, 3A",3A,11211,1,,1,,,1899,2,R2,875000,9/23/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2336,1204,,R2,"174 NORTH 6TH STREET, 3B",3B,11211,1,,1,,,1899,2,R2,895000,10/7/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2336,1205,,R2,"174 NORTH 6TH STREET, 4A",4A,11211,1,,1,,,1899,2,R2,1300000,9/27/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2336,1206,,R2,"174 NORTH 6TH STREET, 4B",4B,11211,1,,1,,,1899,2,R2,1339000,9/11/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2344,1032,,R2,"161 NORTH 4TH STREET, 4A",4A,11211,1,,1,,,,2,R2,2270000,2/6/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2383,1006,,R2,"98 HAVEMEYER STREET, 6A",6A,11211,1,,1,,,,2,R2,1250000,10/10/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2383,1007,,R2,"98 HAVEMEYER STREET, 7A",7A,11211,1,,1,,,,2,R2,1340000,8/23/2024,2024
3,WILLIAMSBURG-NORTH,12 CONDOS - WALKUP APARTMENTS,2,2383,1008,,R2,"98 HAVEMEYER STREET, 8A",8A,11211,1,,1,,,,2,R2,1343000,2/16/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2290,1111,,R4,"135 NORTH 11TH STREET, 2J",2J,11249,1,,1,,,2011,2,R4,1030000,11/20/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2290,1142,,R4,"135 NORTH 11 STREET, 6F",6F,11249,1,,1,,,2011,2,R4,945000,8/13/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2290,1158,,R4,"162 NORTH 12TH STREET, 2B",2B,11249,1,,1,,,2011,2,R4,865000,11/1/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2297,1111,,R4,"125 NORTH 10 STREET, S2D",S2D,11249,1,,1,,,2007,2,R4,0,7/24/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2297,1132,,R4,"125 NORTH 10TH STREET, S4F",S4F,11249,1,,1,,,2007,2,R4,1350000,10/8/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2297,1172,,R4,"125 NORTH 10 STREET, N4B",N4B,11249,1,,1,,,2007,2,R4,0,12/12/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2297,1184,,R4,"125 NORTH 10TH ST, NPHB",NPHB,11249,1,,1,,,2007,2,R4,0,11/1/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2298,1049,,R4,"170 NORTH 11 STREET, 6D",6D,11211,1,,1,,,2006,2,R4,2165000,6/24/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2298,1111,,R4,"165 NORTH 10 STREET, 2D",2D,11211,1,,1,,,2007,2,R4,0,6/10/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2299,1002,,R4,"214 N. 11TH STREET, 1B",1B,11211,1,,1,,,,2,R4,1110000,4/19/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2299,1012,,R4,"214 N. 11TH STREET, 1N",1N,11211,1,,1,,,,2,R4,1170000,6/24/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2299,1019,,R4,"214 NORTH 11 STREET, 1V",1V,11211,1,,1,,,,2,R4,0,12/23/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2299,1019,,R4,"214 NORTH 11 STREET, 1V",1V,11211,1,,1,,,,2,R4,1030000,1/24/2024,2024
3,WILLIAMSBURG-NORTH,13 CONDOS - ELEVATOR APARTMENTS,2,2299,1046,,R4,"214 NORTH 11TH STREET, 3H",3H,11211,1,,1,,,,2,R4,69000,12/26/2024,2024
